Field.Number,Date,Year,Cell,ObsDepth,Fullness_veg,Fullness_alg,PHOTO,SampleKept,RakeNotes,SciName,ComName,Leaf Description (if ID unkn),DOM,Present_Site,Present_Rake,Present_Lab,Kept,Weight_g,Volume_mL,LabNotes
2024-LCS-NWA-280824-002A,28-Aug-24,2024,West,0.48,1,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,30.8,32,
2024-LCS-NWA-280824-002A,28-Aug-24,2024,West,0.48,1,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,,,
2024-LCS-NWA-280824-002A,28-Aug-24,2024,West,0.48,1,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-280824-002A,28-Aug-24,2024,West,0.48,1,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0.3,0,measurement includes all duckweed sp.
2024-LCS-NWA-280824-002A,28-Aug-24,2024,West,0.48,1,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,1,1,1,154.5,185,"Leaves: 85mL, Stems: 100mL"
2024-LCS-NWA-280824-002A,28-Aug-24,2024,West,0.48,1,0,TRUE,TRUE,,Pontederia cordata,Pickerelweed,,0,1,0,0,0,,,
2024-LCS-NWA-280824-002A,28-Aug-24,2024,West,0.48,1,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-280824-002A,28-Aug-24,2024,West,0.48,1,0,TRUE,TRUE,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-280824-002A,28-Aug-24,2024,West,0.48,1,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-280824-003A,28-Aug-24,2024,West,0.93,1,0,TRUE,TRUE,lots of detritus in sample,Ceratophyllum demersum,Coontail,,0,1,1,1,1,91.7,98,
2024-LCS-NWA-280824-003A,28-Aug-24,2024,West,0.93,1,0,TRUE,TRUE,lots of detritus in sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,,,
2024-LCS-NWA-280824-003A,28-Aug-24,2024,West,0.93,1,0,TRUE,TRUE,lots of detritus in sample,Lemna minor,Lesser duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-280824-003A,28-Aug-24,2024,West,0.93,1,0,TRUE,TRUE,lots of detritus in sample,Lemna trisulca,Star duckweed,,0,1,1,1,1,2.2,2,measurement includes all duckweed sp.
2024-LCS-NWA-280824-003A,28-Aug-24,2024,West,0.93,1,0,TRUE,TRUE,lots of detritus in sample,Nymphaea sp.,White water lily,,0,1,0,0,0,,,
2024-LCS-NWA-280824-003A,28-Aug-24,2024,West,0.93,1,0,TRUE,TRUE,lots of detritus in sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-280824-003A,28-Aug-24,2024,West,0.93,1,0,TRUE,TRUE,lots of detritus in sample,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-280824-003A,28-Aug-24,2024,West,0.93,1,0,TRUE,TRUE,lots of detritus in sample,Wolffia sp.,Watermeal sp.,,1,1,1,1,1,0,0,
2024-LCS-NWA-280824-004A,28-Aug-24,2024,West,0.8,2,1,TRUE,TRUE,,Algae,Algae,filamentous,0,1,1,1,1,0,0,
2024-LCS-NWA-280824-004A,28-Aug-24,2024,West,0.8,2,1,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,13.2,14,
2024-LCS-NWA-280824-004A,28-Aug-24,2024,West,0.8,2,1,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,1,124,150,
2024-LCS-NWA-280824-004A,28-Aug-24,2024,West,0.8,2,1,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-280824-004A,28-Aug-24,2024,West,0.8,2,1,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-280824-004A,28-Aug-24,2024,West,0.8,2,1,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,0,0,0,,,
2024-LCS-NWA-280824-004A,28-Aug-24,2024,West,0.8,2,1,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0.5,1,measurement includes all duckweed sp.
2024-LCS-NWA-280824-004A,28-Aug-24,2024,West,0.8,2,1,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,1,1,1,0,0,
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,281.3,295,
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Elodea canadensis,Common waterweed,,0,1,0,1,1,0.1,0,
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,9,12,
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,1,1,1,2.5,3,measurement includes all duckweed sp.
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,1,1,1,47.5,60,"Leaves: 30mL, Stems: 30mL"
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,1,2,2,
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,0,1,1,7.7,7,
2024-LCS-NWA-280824-005A,28-Aug-24,2024,West,0.95,2,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,1,1,1,0,0,
2024-LCS-NWA-280824-006A,28-Aug-24,2024,West,0.81,3,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,1,1,1,1,1,1047.6,1095,
2024-LCS-NWA-280824-006A,28-Aug-24,2024,West,0.81,3,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,7.7,9,
2024-LCS-NWA-280824-006A,28-Aug-24,2024,West,0.81,3,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-280824-006A,28-Aug-24,2024,West,0.81,3,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,1,1,1,1.3,1,measurement includes all duckweed sp.
2024-LCS-NWA-280824-006A,28-Aug-24,2024,West,0.81,3,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,1,1,1,738.7,850,
2024-LCS-NWA-280824-006A,28-Aug-24,2024,West,0.81,3,0,TRUE,TRUE,,Potamogeton pusillus,Slender pondweed,,0,1,0,1,1,0.2,0,
2024-LCS-NWA-280824-006A,28-Aug-24,2024,West,0.81,3,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-280824-006A,28-Aug-24,2024,West,0.81,3,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,1,1,1,0,0,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,240,255,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Elodea canadensis,Common waterweed,,0,1,1,1,1,3.2,4,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,1,98.9,150,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,1,1,1,2.8,2,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,1,1,1,3.8,5,"Leaves: 2mL, Stems: 3mL"
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Potamogeton pusillus,Slender pondweed,,0,1,0,1,1,0.2,1,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Ranunculus sp.,Crowfoot sp.,,0,1,0,1,1,0.9,1,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,10,11,
2024-LCS-NWA-290824-001A,29-Aug-24,2024,West,1,2,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,1,1,1,0,0,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,66.4,70,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Elodea canadensis,Common waterweed,,0,1,1,1,1,103.9,110,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,1,213.6,295,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Lemna sp.,Duckweed sp.,,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,1,1,1,56,65,"Leaves: 50mL, Stems: 10mL"
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,1,0.8,1,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Ranunculus sp.,Crowfoot sp.,,0,1,0,1,1,2,2,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,,,
2024-LCS-NWA-290824-002A,29-Aug-24,2024,West,0.89,2,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Algae,Algae,filamentous,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,55.5,64,
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,1,33.9,47,
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Lemna sp.,Duckweed sp.,,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,1,1,1,0.8,1,measurement includes all duckweed sp.
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,1,1,1,136.3,185,"Leaves: 160mL, Stems: 40mL"
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,1,0.1,0,
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,0,0,,,
2024-LCS-NWA-290824-003A,29-Aug-24,2024,West,0.69,2,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,1,0,0,,,
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,108.2,110,
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Elodea canadensis,Common waterweed,,0,1,0,0,0,,,
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,,,
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Lemna sp.,Duckweed sp.,,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,1,2,
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,1,1,1,1,1,42.7,60,"Leaves: 20mL, Stems: 40mL"
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Unknown Submerged,Unknown Submerged,,0,1,0,1,1,0.2,0,"1 stem, no leaves"
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,0.4,0,
2024-LCS-NWA-290824-004A,29-Aug-24,2024,West,0.97,1,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Algae,Algae,filamentous,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,50.3,54,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,1,1,0,0,0,,,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,1,1,1,0.9,2,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,0,0,0,,,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Potamogeton sp.,Pondweed sp.,,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Stuckenia pectinatus,Sago pondweed,,0,1,0,1,1,11.6,14,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Unknown Submerged,Unknown Submerged,,0,1,0,1,1,6.8,8,round stem + some roots
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Unknown Submerged,Unknown Submerged,,0,1,0,1,1,0.8,1,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,1.8,2,
2024-LCS-NWA-290824-005A,29-Aug-24,2024,West,1,1,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,1,0,0,,,
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Algae,Algae,filamentous,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,41.8,46,
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,1,1,0,0,0,,,
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,1,1,1,0.9,1,"Leaves: 1mL, Stems: 0mL"
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0.3,0,measurement includes all duckweed sp.
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Typha sp.,Cattail sp.,,0,1,0,0,0,,,
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,1,8.2,9,
2024-LCS-NWA-290824-006A,29-Aug-24,2024,West,0.9,1,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,1,1,1,0,0,
2024-LCS-NWA-030924-001A,3-Sep-24,2024,West,1,2,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,45.6,48,
2024-LCS-NWA-030924-001A,3-Sep-24,2024,West,1,2,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,1,130.5,170,
2024-LCS-NWA-030924-001A,3-Sep-24,2024,West,1,2,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-030924-001A,3-Sep-24,2024,West,1,2,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0.3,0,measurement includes all duckweed sp.
2024-LCS-NWA-030924-001A,3-Sep-24,2024,West,1,2,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,1,1,1,105.6,125,"Leaves: 60mL, Stems: 65mL"
2024-LCS-NWA-030924-001A,3-Sep-24,2024,West,1,2,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-030924-001A,3-Sep-24,2024,West,1,2,0,TRUE,TRUE,,Typha sp.,Cattail sp.,,0,1,0,0,0,,,
2024-LCS-NWA-030924-001A,3-Sep-24,2024,West,1,2,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,1,1,1,0,0,
2024-LCS-NWA-030924-002A,3-Sep-24,2024,West,0.95,1,1,TRUE,TRUE,,Algae,Algae,filamentous,0,1,1,1,1,0,0,
2024-LCS-NWA-030924-002A,3-Sep-24,2024,West,0.95,1,1,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,31.9,35,
2024-LCS-NWA-030924-002A,3-Sep-24,2024,West,0.95,1,1,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,1,113.2,150,
2024-LCS-NWA-030924-002A,3-Sep-24,2024,West,0.95,1,1,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-030924-002A,3-Sep-24,2024,West,0.95,1,1,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0.7,2,measurement includes all duckweed sp.
2024-LCS-NWA-030924-002A,3-Sep-24,2024,West,0.95,1,1,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,1,1,1,142.9,180,"Leaves: 100mL, Stems: 80mL"
2024-LCS-NWA-030924-002A,3-Sep-24,2024,West,0.95,1,1,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,1,0,0,
2024-LCS-NWA-030924-002A,3-Sep-24,2024,West,0.95,1,1,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,1,0,0,,,
2024-LCS-NWA-030924-003A,3-Sep-24,2024,West,0.85,1,0,TRUE,TRUE,,Algae,Algae,filamentous,0,1,1,1,1,0,0,
2024-LCS-NWA-030924-003A,3-Sep-24,2024,West,0.85,1,0,TRUE,TRUE,,Ceratophyllum demersum,Coontail,,0,1,1,1,1,15.3,16,
2024-LCS-NWA-030924-003A,3-Sep-24,2024,West,0.85,1,0,TRUE,TRUE,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,,,
2024-LCS-NWA-030924-003A,3-Sep-24,2024,West,0.85,1,0,TRUE,TRUE,,Lemna minor,Lesser duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-030924-003A,3-Sep-24,2024,West,0.85,1,0,TRUE,TRUE,,Lemna trisulca,Star duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-030924-003A,3-Sep-24,2024,West,0.85,1,0,TRUE,TRUE,,Nelumbo lutea,American lotus,,0,1,0,0,0,,,
2024-LCS-NWA-030924-003A,3-Sep-24,2024,West,0.85,1,0,TRUE,TRUE,,Nymphaea sp.,White water lily,,0,1,1,1,1,1,1,
2024-LCS-NWA-030924-003A,3-Sep-24,2024,West,0.85,1,0,TRUE,TRUE,,Spirodela polyrhiza,Greater duckweed,,1,1,0,1,1,0,0,
2024-LCS-NWA-030924-003A,3-Sep-24,2024,West,0.85,1,0,TRUE,TRUE,,Wolffia sp.,Watermeal sp.,,0,1,0,1,1,0,0,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Ceratophyllum demersum,Coontail,,1,1,1,1,1,388.7,385,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Elodea canadensis,Common waterweed,,0,1,0,1,1,0.1,0,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,,,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Lemna minor,Lesser duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,1,0.3,0,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Najas minor,Brittle naiad/Brittle water nymph,,0,1,1,1,1,52.7,55,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Nitellopsis obtusa,Starry stonewort,,0,1,0,1,1,0.2,0,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Nymphaea sp.,White water lily,,0,1,0,0,0,,,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Potamogeton pusillus,Slender pondweed,,0,1,0,1,1,1.5,1,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,1,1,1,2.9,3,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Schoenplectus sp.,Bulrush sp.,,0,1,0,0,0,,,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,0,,,
2024-LCS-NWA-030924-004A,3-Sep-24,2024,West,0.8,3,0,TRUE,TRUE,very mucky sample,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,,,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Ceratophyllum demersum,Coontail,,0,1,1,1,1,31,33,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,1,1,0,0,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Lemna minor,Lesser duckweed,,0,1,0,0,0,,,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,1,0,0,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Najas minor,Brittle naiad/Brittle water nymph,,1,1,1,1,1,5.2,6,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Nelumbo lutea,American lotus,,0,1,0,0,0,,,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Nitellopsis obtusa,Starry stonewort,,0,1,0,1,1,50,50,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Nymphaea sp.,White water lily,,0,1,1,1,1,46.5,55,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,1,0.1,0,
2024-LCS-NWA-030924-005A,3-Sep-24,2024,West,0.6,2,1,TRUE,TRUE,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,1,0,0,
