Year,Field Number,Cell,Observation Type,Observation Location,Observation Depth (m),Rake Fullness (veg),Rake Fullness (fil algae),Photo Voucher?,Sample Kept,tbl6 Aquat Veg Observations.Notes,Species,Common_Name,Leaf Description (if ID unkn),Dominant Species,Present at Site,Present in Observation,Kept,Weight_g,Volume_mL,Processed By,Processed Date,tbl6-1 Aquat Veg Species.Notes
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Unknown Submerged,Unknown Submerged,,0,1,0,1,2.1,2,M. Cowperthwaite,1/2/2025,stem plus fragment of leaf
2024,2024-LCS-NWA-130824-003A,East cell,Rake,Adjacent,0.72,2,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-004A,East cell,Rake,Adjacent,0.68,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,0,1,24.9,26,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-130824-004A,East cell,Rake,Adjacent,0.68,2,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-004A,East cell,Rake,Adjacent,0.68,2,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-130824-004A,East cell,Rake,Adjacent,0.68,2,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-130824-004A,East cell,Rake,Adjacent,0.68,2,0,Yes,Yes,,Najas minor,Brittle naiad/Brittle water nymph,,0,1,1,1,17.1,18,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-130824-004A,East cell,Rake,Adjacent,0.68,2,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,1,1,11.2,14,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-130824-004A,East cell,Rake,Adjacent,0.68,2,0,Yes,Yes,,Potamogeton crispus,Curly-leaved pondweed,,0,1,1,1,4.2,6,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-130824-004A,East cell,Rake,Adjacent,0.68,2,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,0,1,8.7,10,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-130824-004A,East cell,Rake,Adjacent,0.68,2,0,Yes,Yes,,Utricularia vulgaris,Common bladderwort,,0,1,0,1,2.7,3,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-130824-005A,East cell,Rake,Adjacent,0.68,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,7.2,7,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-005A,East cell,Rake,Adjacent,0.68,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,1,0.7,1,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-005A,East cell,Rake,Adjacent,0.68,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-005A,East cell,Rake,Adjacent,0.68,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,250.9,330,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-005A,East cell,Rake,Adjacent,0.68,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/30/2024,
2024,2024-LCS-NWA-130824-005A,East cell,Rake,Adjacent,0.68,1,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-001A,East cell,Rake,Adjacent,0.85,1,0,Yes,Yes,mucky sample,Ceratophyllum demersum,Coontail,,1,1,1,1,38.3,39,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-001A,East cell,Rake,Adjacent,0.85,1,0,Yes,Yes,mucky sample,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-001A,East cell,Rake,Adjacent,0.85,1,0,Yes,Yes,mucky sample,Najas minor,Brittle naiad/Brittle water nymph,,0,1,0,1,0,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-001A,East cell,Rake,Adjacent,0.85,1,0,Yes,Yes,mucky sample,Nymphaea sp.,White water lily,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-001A,East cell,Rake,Adjacent,0.85,1,0,Yes,Yes,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-002A,East cell,Rake,Adjacent,0.97,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,1.5,2,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-002A,East cell,Rake,Adjacent,0.97,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-002A,East cell,Rake,Adjacent,0.97,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-002A,East cell,Rake,Adjacent,0.97,1,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-002A,East cell,Rake,Adjacent,0.97,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,1,1,1,1,0,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-002A,East cell,Rake,Adjacent,0.97,1,0,Yes,Yes,,Wolffia sp.,Watermeal sp.,,0,1,1,1,0,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,9,13,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,1,1,0,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,1,0.2,0,M. Cowperthwaite,12/27/2024,measurement includes all duckweed sp.
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Najas minor,Brittle naiad/Brittle water nymph,,0,1,0,1,0.1,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,5.5,8,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Riccia fluitans,Floating slender liverwort/Floating crystalwort,,0,1,0,1,0.4,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,1,1,0.2,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-140824-003A,East cell,Rake,Adjacent,0.31,1,0,Yes,Yes,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-004A,East cell,Rake,Adjacent,0.55,2,0,Yes,Yes,mucky sample,Ceratophyllum demersum,Coontail,,0,1,0,1,30.6,33,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-004A,East cell,Rake,Adjacent,0.55,2,0,Yes,Yes,mucky sample,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-004A,East cell,Rake,Adjacent,0.55,2,0,Yes,Yes,mucky sample,Najas minor,Brittle naiad/Brittle water nymph,,1,1,1,1,40.8,40,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-004A,East cell,Rake,Adjacent,0.55,2,0,Yes,Yes,mucky sample,Nymphaea sp.,White water lily,,0,1,0,1,30.6,40,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-004A,East cell,Rake,Adjacent,0.55,2,0,Yes,Yes,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Algae,Algae,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,15.2,15,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,90.9,125,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Najas minor,Brittle naiad/Brittle water nymph,,0,1,0,1,1.5,1,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Nitella sp.,Stonewort sp.,,0,1,0,1,0.1,0,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,0,1,0.1,0,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Stuckenia pectinatus,Sago pondweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-140824-005A,East cell,Rake,Adjacent,0.3,1,0,Yes,Yes,,Utricularia vulgaris,Common bladderwort,,0,1,0,1,27.1,29,M. Cowperthwaite,12/31/2024,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Ceratophyllum demersum,Coontail,,0,1,1,1,39.9,42,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Elodea canadensis,Canada waterweed,,0,1,1,1,55,60,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,19.4,28,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,0.4,0,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Myriophyllum sibiricum,Northern water milfoil,,0,1,0,1,16.6,19,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Nitella sp.,Stonewort sp.,,0,1,0,1,6.9,6,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Nymphaea sp.,White water lily,,0,1,1,1,379.7,475,M. Cowperthwaite,12/27/2024,"Leaves: 215mL, Stems: 260mL"
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Pontederia cordata,Pickerelweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Potamogeton pusillus,Slender pondweed,,0,1,0,1,1.4,1,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Sagittaria sp.,Arrowhead sp.,,1,1,0,0,0,0,,,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Utricularia gibba,Humped bladderwort,,0,1,0,1,1.1,1,M. Cowperthwaite,12/27/2024,
2024,2024-LCS-NWA-150824-001A,East cell,Rake,Adjacent,0.79,2,0,Yes,Yes,mucky sample,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,7.8,8,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,0,1,8,8,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,1,1,0.8,1,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,1,0.3,0,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Myriophyllum sibiricum,Northern water milfoil,,0,1,1,1,14.8,15,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Najas sp.,Naiad sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Nitella sp.,Stonewort sp.,whorled flat leaves,0,1,0,1,0.1,0,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Nitella sp.,Stonewort sp.,whorled thin leaves,0,1,0,1,1.3,1,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,84.3,105,M. Cowperthwaite,12/19/2024,"Leaves: 65mL, Stems: 40mL"
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Pontederia cordata,Pickerelweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,0,1,0.1,0,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Typha sp.,Cattail sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Utricularia gibba,Humped bladderwort,,0,1,0,1,1.1,1,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-002A,East cell,Rake,Adjacent,0.73,2,0,Yes,Yes,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,65.4,65,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,6.7,7,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,1,1,0.8,1,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,1,0.2,0,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Myriophyllum sibiricum,Northern water milfoil,,0,1,1,1,3.9,4,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Nitella sp.,Stonewort sp.,,0,1,0,1,0.2,0,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,1,1,1,1,79.1,95,M. Cowperthwaite,12/23/2024,"Leaves: 40mL, Stems: 50mL"
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-150824-003A,East cell,Rake,Adjacent,0.57,1,0,Yes,Yes,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,19.9,21,M. Cowperthwaite,12/23/2024,
2024,2024-LCS-NWA-150824-004A,East cell,Rake,Adjacent,0.86,2,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,2.7,2,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-004A,East cell,Rake,Adjacent,0.86,2,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,0,1,1,1,14,13,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-004A,East cell,Rake,Adjacent,0.86,2,0,Yes,Yes,,Najas minor,Brittle naiad/Brittle water nymph,,0,1,0,1,0.1,0,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-004A,East cell,Rake,Adjacent,0.86,2,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,1,1,124.7,160,M. Cowperthwaite,12/19/2024,"Leaves: 105mL, Stems: 55mL"
2024,2024-LCS-NWA-150824-004A,East cell,Rake,Adjacent,0.86,2,0,Yes,Yes,,Potamogeton pusillus,Slender pondweed,,0,1,0,1,0.1,0,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-004A,East cell,Rake,Adjacent,0.86,2,0,Yes,Yes,,Sagittaria sp.,Arrowhead sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-150824-004A,East cell,Rake,Adjacent,0.86,2,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-004A,East cell,Rake,Adjacent,0.86,2,0,Yes,Yes,,Utricularia vulgaris,Common bladderwort,,0,1,1,1,17,18,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Ceratophyllum demersum,Coontail,,0,1,1,1,116.1,130,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Elodea canadensis,Canada waterweed,,0,1,1,1,137.2,140,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,0,0,0,,,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Najas flexilis,Slender naiad/ water nymph,,0,1,1,1,12,14,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Najas minor,Brittle naiad/Brittle water nymph,,0,1,0,1,32,34,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Nitellopsis obtusa,Starry stonewort,,0,1,1,1,12.1,12,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Nymphaea sp.,White water lily,,0,1,1,1,119.8,140,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Potamogeton pusillus,Slender pondweed,,0,1,0,1,8,9,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Potamogeton robbinsii,Fern pondweed,,0,1,1,0,0,0,,,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Spirodela polyrhiza,Greater duckweed,,0,1,0,1,0,0,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Stuckenia pectinatus,Sago pondweed,,0,1,1,1,9.4,10,M. Cowperthwaite,1/3/2025,
2024,2024-LCS-NWA-150824-005A,East cell,Rake,Adjacent,1.32,3,0,Yes,Yes,mucky sample,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Algae,Algae,filamentous,0,1,1,1,0,0,M. Cowperthwaite,12/12/2024,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,5.5,4,M. Cowperthwaite,12/12/2024,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,1,1,1,1,35.7,44,M. Cowperthwaite,12/12/2024,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,1,1,0,0,M. Cowperthwaite,12/12/2024,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,1,0,0,M. Cowperthwaite,12/12/2024,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Potamogeton crispus,Curly-leaved pondweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Potamogeton zosteriformis,Flat-stemmed pondweed,,0,1,0,1,0.1,0,M. Cowperthwaite,12/12/2024,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,1,1,0,0,M. Cowperthwaite,12/12/2024,
2024,2024-LCS-NWA-190824-001A,East cell,Rake,Adjacent,0.3,1,1,Yes,Yes,,Utricularia sp.,Bladderwort sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-002A,East cell,Rake,Adjacent,0.64,1,0,Yes,Yes,,Algae,Algae,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-002A,East cell,Rake,Adjacent,0.64,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,1,1,0.8,1,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-190824-002A,East cell,Rake,Adjacent,0.64,1,0,Yes,Yes,,Elodea canadensis,Canada waterweed,,1,1,1,1,5.5,6,M. Cowperthwaite,12/19/2024,
2024,2024-LCS-NWA-190824-002A,East cell,Rake,Adjacent,0.64,1,0,Yes,Yes,,Hydrocharis morsus-ranae,European frog-bit,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-002A,East cell,Rake,Adjacent,0.64,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-002A,East cell,Rake,Adjacent,0.64,1,0,Yes,Yes,,Nymphaea sp.,White water lily,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-002A,East cell,Rake,Adjacent,0.64,1,0,Yes,Yes,,Spirodela polyrhiza,Greater duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-002A,East cell,Rake,Adjacent,0.64,1,0,Yes,Yes,,Wolffia sp.,Watermeal sp.,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-003A,East cell,Rake,Adjacent,0.43,1,0,Yes,Yes,,Ceratophyllum demersum,Coontail,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-003A,East cell,Rake,Adjacent,0.43,1,0,Yes,Yes,,Lemna minor,Lesser duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-003A,East cell,Rake,Adjacent,0.43,1,0,Yes,Yes,,Lemna trisulca,Star duckweed,,0,1,0,0,0,0,,,
2024,2024-LCS-NWA-190824-003A,East cell,Rake,Adjacent,0.43,1,0,Yes,Yes,,Najas flexilis,Slender naiad/ water nymph,,0,1,0,1,0.4,1,M. Cowperthwaite,12/12/2024,
2024,2024-LCS-NWA-190824-003A,East cell,Rake,Adjacent,0.43,1,0,Yes,Yes,,Najas minor,Brittle naiad/Brittle water nymph,,1,1,1,1,14.5,16,M. Cowperthwaite,12/12/2024,
2024,2024-LCS-NWA-190824-003A,East cell,Rake,Adjacent,0.43,1,0,Yes,Yes,,Nitella sp.,Stonewort sp.,,0,1,1,1,16.3,14,M. Cowperthwaite,12/12/2024,
