Serial_Number,Site_Name,Latitude,Longitude,Local_Date_Time,Temperature_C,Temp_Change_Back,Temp_Change_Fwd,DO_mgL,DO_Change_Back,DO_Change_Fwd,Air_Exposure_Flag,Battery_V,Q,Unix_Time,Project_Code,Waterbody,Start_Time,End_Time,Notes,Group
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T02:37:00Z,24.755,-0.02500000000000213,0.01699999999999946,8.1,-0.07900000000000063,0.08000000000000007,Clean,3.43,0.916,1691635020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T02:47:00Z,24.738,-0.01699999999999946,0.03300000000000125,8.02,-0.08000000000000007,0.0909999999999993,Clean,3.43,0.917,1691635620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T02:57:00Z,24.705,-0.03300000000000125,0.0259999999999998,7.929,-0.0909999999999993,0.11500000000000021,Clean,3.43,0.916,1691636220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T03:07:00Z,24.679,-0.0259999999999998,0.02499999999999858,7.814,-0.11500000000000021,0.12199999999999989,Clean,3.43,0.916,1691636820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T03:17:00Z,24.654,-0.02499999999999858,0.007999999999999119,7.692,-0.12199999999999989,0.10800000000000054,Clean,3.43,0.916,1691637420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T03:27:00Z,24.646,-0.007999999999999119,0.03400000000000247,7.584,-0.10800000000000054,0.2109999999999994,Clean,3.43,0.916,1691638020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T03:37:00Z,24.612,-0.03400000000000247,0.02499999999999858,7.373,-0.2109999999999994,0.1459999999999999,Clean,3.43,0.916,1691638620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T03:47:00Z,24.587,-0.02499999999999858,0.02499999999999858,7.227,-0.1459999999999999,0.14100000000000001,Clean,3.43,0.916,1691639220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T03:57:00Z,24.562,-0.02499999999999858,0.02500000000000213,7.086,-0.14100000000000001,0.07900000000000063,Clean,3.43,0.916,1691639820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T04:07:00Z,24.537,-0.02500000000000213,0.0259999999999998,7.007,-0.07900000000000063,1.1799999999999997,Clean,3.43,0.915,1691640420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T04:17:00Z,24.511,-0.0259999999999998,0.015999999999998238,5.827,-1.1799999999999997,0.22599999999999998,Clean,3.43,0.885,1691641020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T04:27:00Z,24.495,-0.015999999999998238,0.0259999999999998,5.601,-0.22599999999999998,-0.06200000000000028,Clean,3.43,0.888,1691641620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T04:37:00Z,24.469,-0.0259999999999998,0.008000000000002672,5.663,0.06200000000000028,-0.09899999999999931,Clean,3.43,0.894,1691642220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T04:47:00Z,24.461,-0.008000000000002672,0.03399999999999892,5.762,0.09899999999999931,-0.07000000000000028,Clean,3.43,0.9,1691642820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T04:57:00Z,24.427,-0.03399999999999892,0.04199999999999804,5.832,0.07000000000000028,0.41300000000000026,Clean,3.43,0.904,1691643420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T05:07:00Z,24.385,-0.04199999999999804,0.01600000000000179,5.419,-0.41300000000000026,-0.2860000000000005,Clean,3.43,0.907,1691644020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T05:17:00Z,24.369,-0.01600000000000179,0.01699999999999946,5.705,0.2860000000000005,-0.01100000000000012,Clean,3.43,0.909,1691644620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T05:27:00Z,24.352,-0.01699999999999946,0.02499999999999858,5.716,0.01100000000000012,0.06599999999999984,Clean,3.43,0.911,1691645220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T05:37:00Z,24.327,-0.02499999999999858,0,5.65,-0.06599999999999984,0.07100000000000062,Clean,3.43,0.913,1691645820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T05:47:00Z,24.327,0,0.03400000000000247,5.579,-0.07100000000000062,0.10199999999999942,Clean,3.43,0.913,1691646420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T05:57:00Z,24.293,-0.03400000000000247,0.01699999999999946,5.477,-0.10199999999999942,0.006000000000000227,Clean,3.43,0.914,1691647020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T06:07:00Z,24.276,-0.01699999999999946,0.01699999999999946,5.471,-0.006000000000000227,0.04900000000000038,Clean,3.43,0.915,1691647620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T06:17:00Z,24.259,-0.01699999999999946,0.007999999999999119,5.422,-0.04900000000000038,0.18900000000000006,Clean,3.43,0.914,1691648220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T06:27:00Z,24.251,-0.007999999999999119,0.03300000000000125,5.233,-0.18900000000000006,-0.0030000000000001137,Clean,3.43,0.915,1691648820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T06:37:00Z,24.218,-0.03300000000000125,0.009000000000000341,5.236,0.0030000000000001137,0.11599999999999966,Clean,3.43,0.915,1691649420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T06:47:00Z,24.209,-0.009000000000000341,0.04199999999999804,5.12,-0.11599999999999966,-0.03200000000000003,Clean,3.43,0.915,1691650020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T06:57:00Z,24.167,-0.04199999999999804,0.008000000000002672,5.152,0.03200000000000003,-0.04800000000000004,Clean,3.43,0.915,1691650620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T07:07:00Z,24.159,-0.008000000000002672,0.02499999999999858,5.2,0.04800000000000004,0.036000000000000476,Clean,3.43,0.915,1691651220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T07:17:00Z,24.134,-0.02499999999999858,0.03399999999999892,5.164,-0.036000000000000476,-0.12700000000000067,Clean,3.42,0.915,1691651820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T07:27:00Z,24.1,-0.03399999999999892,0.05000000000000071,5.291,0.12700000000000067,0.04499999999999993,Clean,3.43,0.914,1691652420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T07:37:00Z,24.05,-0.05000000000000071,0.02500000000000213,5.246,-0.04499999999999993,0.15200000000000014,Clean,3.43,0.915,1691653020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T07:47:00Z,24.025,-0.02500000000000213,0.0589999999999975,5.094,-0.15200000000000014,0.1200000000000001,Clean,3.43,0.915,1691653620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T07:57:00Z,23.966,-0.0589999999999975,0.04200000000000159,4.974,-0.1200000000000001,-0.01100000000000012,Clean,3.43,0.914,1691654220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T08:07:00Z,23.924,-0.04200000000000159,0.04199999999999804,4.985,0.01100000000000012,-0.0779999999999994,Clean,3.43,0.915,1691654820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T08:17:00Z,23.882,-0.04199999999999804,0.02500000000000213,5.063,0.0779999999999994,-0.09100000000000019,Clean,3.43,0.915,1691655420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T08:27:00Z,23.857,-0.02500000000000213,0.01699999999999946,5.154,0.09100000000000019,0.07399999999999984,Clean,3.43,0.914,1691656020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T08:37:00Z,23.84,-0.01699999999999946,0.03300000000000125,5.08,-0.07399999999999984,0.06899999999999995,Clean,3.43,0.915,1691656620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T08:47:00Z,23.807,-0.03300000000000125,0.0259999999999998,5.011,-0.06899999999999995,0.13600000000000012,Clean,3.43,0.915,1691657220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T08:57:00Z,23.781,-0.0259999999999998,0.04199999999999804,4.875,-0.13600000000000012,-0.06200000000000028,Clean,3.43,0.915,1691657820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T09:07:00Z,23.739,-0.04199999999999804,0.02500000000000213,4.937,0.06200000000000028,-0.04099999999999948,Clean,3.43,0.915,1691658420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T09:17:00Z,23.714,-0.02500000000000213,0.02499999999999858,4.978,0.04099999999999948,0.040000000000000036,Clean,3.43,0.915,1691659020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T09:27:00Z,23.689,-0.02499999999999858,0.02499999999999858,4.938,-0.040000000000000036,0.20599999999999952,Clean,3.43,0.914,1691659620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T09:37:00Z,23.664,-0.02499999999999858,0.04200000000000159,4.732,-0.20599999999999952,0.17100000000000026,Clean,3.43,0.914,1691660220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T09:47:00Z,23.622,-0.04200000000000159,0.07499999999999929,4.561,-0.17100000000000026,0.19200000000000017,Clean,3.43,0.914,1691660820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T09:57:00Z,23.547,-0.07499999999999929,0.04200000000000159,4.369,-0.19200000000000017,-0.05900000000000016,Clean,3.43,0.914,1691661420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T10:07:00Z,23.505,-0.04200000000000159,0.01699999999999946,4.428,0.05900000000000016,0.028999999999999915,Clean,3.43,0.914,1691662020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T10:17:00Z,23.488,-0.01699999999999946,0.04199999999999804,4.399,-0.028999999999999915,0.11800000000000033,Clean,3.43,0.914,1691662620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T10:27:00Z,23.446,-0.04199999999999804,0.04200000000000159,4.281,-0.11800000000000033,0.19099999999999984,Clean,3.43,0.914,1691663220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T10:37:00Z,23.404,-0.04200000000000159,-0.009000000000000341,4.09,-0.19099999999999984,0.10599999999999987,Clean,3.43,0.914,1691663820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T10:47:00Z,23.413,0.009000000000000341,0.02499999999999858,3.984,-0.10599999999999987,0.18699999999999983,Clean,3.43,0.914,1691664420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T10:57:00Z,23.388,-0.02499999999999858,0.017000000000003013,3.797,-0.18699999999999983,0.13000000000000034,Clean,3.43,0.914,1691665020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T11:07:00Z,23.371,-0.017000000000003013,0.0589999999999975,3.667,-0.13000000000000034,0.3019999999999996,Clean,3.43,0.914,1691665620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T11:17:00Z,23.312,-0.0589999999999975,0.008000000000002672,3.365,-0.3019999999999996,0.11800000000000033,Clean,3.43,0.915,1691666220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T11:27:00Z,23.304,-0.008000000000002672,-0.017000000000003013,3.247,-0.11800000000000033,-0.12400000000000011,Clean,3.43,0.915,1691666820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T11:37:00Z,23.321,0.017000000000003013,0.03400000000000247,3.371,0.12400000000000011,0.02400000000000002,Clean,3.43,0.915,1691667420,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T11:47:00Z,23.287,-0.03400000000000247,0,3.347,-0.02400000000000002,-0.06599999999999984,Clean,3.43,0.915,1691668020,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T11:57:00Z,23.287,0,0.007999999999999119,3.413,0.06599999999999984,0.0389999999999997,Clean,3.43,0.915,1691668620,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T12:07:00Z,23.279,-0.007999999999999119,0.009000000000000341,3.374,-0.0389999999999997,0.03699999999999992,Clean,3.43,0.915,1691669220,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-090823-001A,42.37432,-82.39981,2023-08-10T12:17:00Z,23.27,-0.009000000000000341,NA,3.337,-0.03699999999999992,NA,Clean,3.43,0.915,1691669820,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-09T19:56:00Z,2023-08-10T12:18:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T19:22:00Z,24.343,NA,1.1060000000000016,0.519,NA,0.069,Clean,3.44,0.917,1691695320,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T19:32:00Z,23.237,-1.1060000000000016,0.3269999999999982,0.45,-0.069,0.07100000000000001,Clean,3.44,0.914,1691695920,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T19:42:00Z,22.91,-0.3269999999999982,0.14999999999999858,0.379,-0.07100000000000001,0.069,Clean,3.43,0.912,1691696520,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T19:52:00Z,22.76,-0.14999999999999858,0.12600000000000122,0.31,-0.069,0.02400000000000002,Clean,3.44,0.91,1691697120,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T20:02:00Z,22.634,-0.12600000000000122,-0.05000000000000071,0.286,-0.02400000000000002,-0.14600000000000002,Clean,3.44,0.909,1691697720,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T20:12:00Z,22.684,0.05000000000000071,0.1999999999999993,0.432,0.14600000000000002,0.128,Clean,3.44,0.912,1691698320,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T20:22:00Z,22.484,-0.1999999999999993,-0.007999999999999119,0.304,-0.128,-0.04999999999999999,Clean,3.44,0.909,1691698920,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T20:32:00Z,22.492,0.007999999999999119,-0.03399999999999892,0.354,0.04999999999999999,-0.40800000000000003,Clean,3.44,0.91,1691699520,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T20:42:00Z,22.526,0.03399999999999892,0.10899999999999821,0.762,0.40800000000000003,0.341,Clean,3.44,0.917,1691700120,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T20:52:00Z,22.417,-0.10899999999999821,-0.07499999999999929,0.421,-0.341,-0.28099999999999997,Clean,3.44,0.911,1691700720,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T21:02:00Z,22.492,0.07499999999999929,0.03300000000000125,0.702,0.28099999999999997,0.123,Clean,3.44,0.916,1691701320,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T21:12:00Z,22.459,-0.03300000000000125,0.009000000000000341,0.579,-0.123,0.038999999999999924,Clean,3.44,0.914,1691701920,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T21:22:00Z,22.45,-0.009000000000000341,-0.06700000000000017,0.54,-0.038999999999999924,-0.09099999999999997,Clean,3.44,0.913,1691702520,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T21:32:00Z,22.517,0.06700000000000017,-0.06700000000000017,0.631,0.09099999999999997,-0.22499999999999998,Clean,3.43,0.914,1691703120,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T21:42:00Z,22.584,0.06700000000000017,0.007999999999999119,0.856,0.22499999999999998,-0.04200000000000004,Clean,3.43,0.917,1691703720,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T21:52:00Z,22.576,-0.007999999999999119,0.05000000000000071,0.898,0.04200000000000004,0.09099999999999997,Clean,3.43,0.917,1691704320,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T22:02:00Z,22.526,-0.05000000000000071,-0.06599999999999895,0.807,-0.09099999999999997,-0.32099999999999984,Clean,3.43,0.916,1691704920,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T22:12:00Z,22.592,0.06599999999999895,0.04100000000000037,1.128,0.32099999999999984,-0.038000000000000034,Clean,3.43,0.919,1691705520,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T22:22:00Z,22.551,-0.04100000000000037,-0.03300000000000125,1.166,0.038000000000000034,0.03499999999999992,Clean,3.43,0.919,1691706120,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
7450-049711,2023-LCS-NWA-100823-005A,42.36972,-82.40112,2023-08-10T22:32:00Z,22.584,0.03300000000000125,-0.07499999999999929,1.131,-0.03499999999999992,-0.3440000000000001,Clean,3.43,0.919,1691706720,2023-LCS-NWA,St Clair NWA - East Cell,2023-08-10T19:21:00Z,2023-08-11T16:42:00Z,NA,in-fyke
