Project,Field Number,Date,Month,Year,Date fished,Waterbody Name,Start Latitude,Start Longitude,Bin Number,Species,Number Captured,Caught > Number captured
2024-LCS-NWA-,2024-LCS-NWA-220824-003A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.375706,-82.4044,1,Lepomis gibbosus,15,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-003A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.375706,-82.4044,1,Lepomis macrochirus,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-003A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.375706,-82.4044,1,Notemigonus crysoleucas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-004A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.376971,-82.403888,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-004A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.376971,-82.403888,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-004A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.376971,-82.403888,1,Notemigonus crysoleucas,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-004A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.376971,-82.403888,1,Lepomis macrochirus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-005A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.377978,-82.401756,1,Amia ocellicauda,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-005A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.377978,-82.401756,1,Pomoxis nigromaculatus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-005A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.377978,-82.401756,1,Lepomis macrochirus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-005A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.377978,-82.401756,1,Lepomis gibbosus,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-220824-005A,22-Aug-24,8,2024,23-Aug-24,St. Clair NWA - West Cell SCU,42.377978,-82.401756,1,Erimyzon sucetta,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-001A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.373801,-82.40789,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-001A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.373801,-82.40789,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-001A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.373801,-82.40789,1,Lepomis sp,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-001A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.373801,-82.40789,1,Lepomis gibbosus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-002A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.37151,-82.409165,1,No fish captured,0,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-003A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.370191,-82.40957,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-003A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.370191,-82.40957,1,Lepomis sp,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-004A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.368149,-82.408938,1,Esox lucius,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-004A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.368149,-82.408938,1,Lepomis macrochirus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-004A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.368149,-82.408938,1,Lepomis gibbosus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-004A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.368149,-82.408938,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-004A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.368149,-82.408938,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-005A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.366247,-82.40999,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-005A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.366247,-82.40999,1,Ameiurus nebulosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-005A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.366247,-82.40999,1,Amia ocellicauda,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-005A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.366247,-82.40999,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-260824-005A,26-Aug-24,8,2024,27-Aug-24,St. Clair NWA - West Cell SCU,42.366247,-82.40999,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-001A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.360257,-82.406047,1,Micropterus nigricans,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-001A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.360257,-82.406047,1,Lepomis gibbosus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-001A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.360257,-82.406047,1,Lepomis macrochirus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-002A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.361716,-82.40756,1,Lepomis macrochirus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-002A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.361716,-82.40756,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-003A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.363987,-82.406432,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-003A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.363987,-82.406432,1,Esox lucius,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-003A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.363987,-82.406432,1,Erimyzon sucetta,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-003A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.363987,-82.406432,1,Lepomis gibbosus,12,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-003A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.363987,-82.406432,1,Micropterus nigricans,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-003A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.363987,-82.406432,1,Lepomis macrochirus,8,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-004A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.36316,-82.408201,1,Erimyzon sucetta,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-004A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.36316,-82.408201,1,Lepomis gibbosus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-004A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.36316,-82.408201,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-270824-005A,27-Aug-24,8,2024,28-Aug-24,St. Clair NWA - West Cell SCU,42.362658,-82.409085,1,No fish captured,0,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-001A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.364431,-82.410675,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-001A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.364431,-82.410675,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-001A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.364431,-82.410675,1,Lepomis gibbosus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-002A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.365586,-82.412616,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-002A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.365586,-82.412616,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-002A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.365586,-82.412616,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-002A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.365586,-82.412616,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-002A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.365586,-82.412616,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-003A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.367552,-82.412689,1,Erimyzon sucetta,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-003A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.367552,-82.412689,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-003A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.367552,-82.412689,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-003A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.367552,-82.412689,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-003A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.367552,-82.412689,1,Lepomis macrochirus,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-004A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368038,-82.41464,1,Amia ocellicauda,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-004A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368038,-82.41464,1,Ameiurus melas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-004A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368038,-82.41464,1,Ameiurus natalis,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-004A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368038,-82.41464,1,Notemigonus crysoleucas,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-004A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368038,-82.41464,1,Lepomis gibbosus,17,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-004A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368038,-82.41464,1,Lepomis macrochirus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-004A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368038,-82.41464,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-004A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368038,-82.41464,1,Erimyzon sucetta,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-005A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368487,-82.41101,1,Pomoxis nigromaculatus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-005A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368487,-82.41101,1,Lepomis gibbosus,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-005A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368487,-82.41101,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-005A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.368487,-82.41101,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-006A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.37007,-82.412259,1,Amia ocellicauda,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-006A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.37007,-82.412259,1,Ameiurus natalis,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-280824-006A,28-Aug-24,8,2024,29-Aug-24,St. Clair NWA - West Cell SCU,42.37007,-82.412259,1,Lepomis macrochirus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-001A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.363656,-82.410229,1,Erimyzon sucetta,7,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-001A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.363656,-82.410229,1,Amia ocellicauda,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-001A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.363656,-82.410229,1,Ameiurus nebulosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-001A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.363656,-82.410229,1,Micropterus nigricans,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-001A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.363656,-82.410229,1,Lepomis gibbosus,35,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-001A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.363656,-82.410229,1,Lepomis macrochirus,17,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-001A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.363656,-82.410229,1,Notemigonus crysoleucas,9,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-002A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.360893,-82.406906,1,Erimyzon sucetta,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-002A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.360893,-82.406906,1,Lepomis gibbosus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-002A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.360893,-82.406906,1,Notemigonus crysoleucas,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-002A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.360893,-82.406906,1,Micropterus nigricans,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-002A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.360893,-82.406906,1,Umbra limi,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-003A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.364873,-82.411728,1,Erimyzon sucetta,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-003A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.364873,-82.411728,1,Lepomis macrochirus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-003A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.364873,-82.411728,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-003A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.364873,-82.411728,1,Lepomis gibbosus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-004A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366433,-82.411598,1,Erimyzon sucetta,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-004A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366433,-82.411598,1,Lepomis macrochirus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-004A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366433,-82.411598,1,Lepomis gibbosus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-004A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366433,-82.411598,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-005A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366314,-82.41347,1,Ameiurus melas,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-005A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366314,-82.41347,1,Lepomis gibbosus,10,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-005A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366314,-82.41347,1,Lepomis macrochirus,7,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-005A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366314,-82.41347,1,Notemigonus crysoleucas,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-005A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366314,-82.41347,1,Pomoxis nigromaculatus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-005A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.366314,-82.41347,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-006A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.367001,-82.414344,1,Lepomis macrochirus,14,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-006A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.367001,-82.414344,1,Umbra limi,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-006A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.367001,-82.414344,1,Lepomis gibbosus,12,FALSE
2024-LCS-NWA-,2024-LCS-NWA-290824-006A,29-Aug-24,8,2024,30-Aug-24,St. Clair NWA - West Cell SCU,42.367001,-82.414344,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-001A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.371526,-82.411943,1,No fish captured,0,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-002A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.370331,-82.413539,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-002A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.370331,-82.413539,1,Notemigonus crysoleucas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-002A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.370331,-82.413539,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-002A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.370331,-82.413539,1,Lepomis gibbosus,7,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-002A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.370331,-82.413539,1,Lepomis macrochirus,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-003A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.369435,-82.414097,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-003A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.369435,-82.414097,1,Lepomis macrochirus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-003A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.369435,-82.414097,1,Lepomis gibbosus,6,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-004A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.369617,-82.410914,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-004A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.369617,-82.410914,1,Pomoxis nigromaculatus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-004A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.369617,-82.410914,1,Lepomis macrochirus,3,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-004A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.369617,-82.410914,1,Lepomis gibbosus,5,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-004A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.369617,-82.410914,1,Notemigonus crysoleucas,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-005A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.371075,-82.409511,1,Lepomis gibbosus,7,FALSE
2024-LCS-NWA-,2024-LCS-NWA-030924-005A,3-Sep-24,9,2024,4-Sep-24,St. Clair NWA - West Cell SCU,42.371075,-82.409511,1,Lepomis macrochirus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-001A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.37173,-82.406945,1,No fish captured,0,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-002A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.369251,-82.407406,1,Cyprinus carpio,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-002A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.369251,-82.407406,1,Notemigonus crysoleucas,8,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-002A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.369251,-82.407406,1,Micropterus nigricans,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-002A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.369251,-82.407406,1,Lepomis gibbosus,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-002A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.369251,-82.407406,1,Erimyzon sucetta,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-003A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.371742,-82.405433,1,Amia ocellicauda,1,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-003A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.371742,-82.405433,1,Notemigonus crysoleucas,2,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-003A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.371742,-82.405433,1,Lepomis macrochirus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-003A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.371742,-82.405433,1,Lepomis gibbosus,4,FALSE
2024-LCS-NWA-,2024-LCS-NWA-040924-003A,4-Sep-24,9,2024,5-Sep-24,St. Clair NWA - West Cell SCU,42.371742,-82.405433,1,Erimyzon sucetta,1,FALSE
