,Field.Number,Project.Name,Project,Bin.Number,Number.Captured,Species,Minimum..mm.,Maximum..mm.,Year,Historical.Project.Code,Date,Day,Month,Date.fished,Waterbody.Name,Start.Time,Stop.Time,Start.Latitude,Start.Longitude,Gear,Effort,Quantification.of.Effort,Air.Temperature,Water.Temperature,Conductivity,Dissolved.Oxygen,pH,Secchi.Tube...measured,Secchi.Tube..m.,Turbidity..ntu.,Stream.Width..m.,Distance.From.Shore..m.,Sample.Area.Width..m.,Sample.Area.Length..m.,Dominant.Vegetation,Floodplain.Use,Bank.Slope....,Channel.Cover....,Weather.Conditions,Wind.Speed..km.h.,Wind.Direction,Weather.Notes,Organic,Clay,Silt,Sand,Gravel,Cobble,Boulder,Bedrock,Hardpan,Rubble,Concrete,ND,Dominant_substrate,Emergent,Floating,Submerged,Open.Water,Not_recorded_aqua_veg,Dominant_aqua_veg,Deciduous,Coniferous,Herbaceous,shrubs,None,tbl1.4_riparian_veg.Unknown,Not.recorded,Dominant_riparian_veg,Aquatic.Animal.Notes,Description.of.Gear,Narrative.Locality.Description,Notes_SpeciesID,Final.Notes,Mean_depth_m
30,2023-LCS-NWA-090823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,8,Lepomis sp,20,30,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,3:56:00 PM,8:18:00 AM,42.37432,-82.39981,MFN,16.37,hours,27.7,25.77,484.2,8.85,8.01,TRUE,NA,6.5,NA,NA,NA,NA,Ceratophyllum demersum,,NA,NA,Mixed sun and cloud,7.4,SW,"hazy, breezy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,20,60,10,NA,Submerged,0,0,45,55,0,0,NA,Shrubs,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","East cell, along berm",,"Secchi tube depth was greater than 1.2 m. Fyke logger @8:20 am: 23.27 degrees C, 3.34 mg/L",1.58
31,2023-LCS-NWA-090823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,5,Lepomis gibbosus,44,127,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,3:56:00 PM,8:18:00 AM,42.37432,-82.39981,MFN,16.37,hours,27.7,25.77,484.2,8.85,8.01,TRUE,NA,6.5,NA,NA,NA,NA,Ceratophyllum demersum,,NA,NA,Mixed sun and cloud,7.4,SW,"hazy, breezy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,10,20,60,10,NA,Submerged,0,0,45,55,0,0,NA,Shrubs,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","East cell, along berm",,"Secchi tube depth was greater than 1.2 m. Fyke logger @8:20 am: 23.27 degrees C, 3.34 mg/L",1.58
32,2023-LCS-NWA-090823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,10,Lepomis gibbosus,69,169,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:24:00 PM,9:01:00 AM,42.37138,-82.40026,MFN,16.62,hours,26.4,23.43,453,4.04,7.39,TRUE,NA,6.23,NA,NA,NA,NA,Nymphaea sp.,,NA,NA,Mixed sun and cloud,8.6,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,40,60,0,0,NA,Shrubs,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Arrival time not recorded. Secchi tube depth was greater than 1.2 m. Fyke logger @9:10: 21.66 degrees C, 0.45 mg/L.",0.738
33,2023-LCS-NWA-090823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,11,Lepomis macrochirus,33,43,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:24:00 PM,9:01:00 AM,42.37138,-82.40026,MFN,16.62,hours,26.4,23.43,453,4.04,7.39,TRUE,NA,6.23,NA,NA,NA,NA,Nymphaea sp.,,NA,NA,Mixed sun and cloud,8.6,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,40,60,0,0,NA,Shrubs,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Arrival time not recorded. Secchi tube depth was greater than 1.2 m. Fyke logger @9:10: 21.66 degrees C, 0.45 mg/L.",0.738
34,2023-LCS-NWA-090823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,4,Micropterus nigricans,66,294,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:24:00 PM,9:01:00 AM,42.37138,-82.40026,MFN,16.62,hours,26.4,23.43,453,4.04,7.39,TRUE,NA,6.23,NA,NA,NA,NA,Nymphaea sp.,,NA,NA,Mixed sun and cloud,8.6,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,40,60,0,0,NA,Shrubs,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Arrival time not recorded. Secchi tube depth was greater than 1.2 m. Fyke logger @9:10: 21.66 degrees C, 0.45 mg/L.",0.738
35,2023-LCS-NWA-090823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Notemigonus crysoleucas,50,50,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:24:00 PM,9:01:00 AM,42.37138,-82.40026,MFN,16.62,hours,26.4,23.43,453,4.04,7.39,TRUE,NA,6.23,NA,NA,NA,NA,Nymphaea sp.,,NA,NA,Mixed sun and cloud,8.6,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,40,60,0,0,NA,Shrubs,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Arrival time not recorded. Secchi tube depth was greater than 1.2 m. Fyke logger @9:10: 21.66 degrees C, 0.45 mg/L.",0.738
36,2023-LCS-NWA-090823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,2,Umbra limi,29,38,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:24:00 PM,9:01:00 AM,42.37138,-82.40026,MFN,16.62,hours,26.4,23.43,453,4.04,7.39,TRUE,NA,6.23,NA,NA,NA,NA,Nymphaea sp.,,NA,NA,Mixed sun and cloud,8.6,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,40,60,0,0,NA,Shrubs,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Arrival time not recorded. Secchi tube depth was greater than 1.2 m. Fyke logger @9:10: 21.66 degrees C, 0.45 mg/L.",0.738
37,2023-LCS-NWA-090823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Pomoxis nigromaculatus,57,57,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:24:00 PM,9:01:00 AM,42.37138,-82.40026,MFN,16.62,hours,26.4,23.43,453,4.04,7.39,TRUE,NA,6.23,NA,NA,NA,NA,Nymphaea sp.,,NA,NA,Mixed sun and cloud,8.6,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,40,60,0,0,NA,Shrubs,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Arrival time not recorded. Secchi tube depth was greater than 1.2 m. Fyke logger @9:10: 21.66 degrees C, 0.45 mg/L.",0.738
38,2023-LCS-NWA-090823-002A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Lepomis sp,35,35,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:24:00 PM,9:01:00 AM,42.37138,-82.40026,MFN,16.62,hours,26.4,23.43,453,4.04,7.39,TRUE,NA,6.23,NA,NA,NA,NA,Nymphaea sp.,,NA,NA,Mixed sun and cloud,8.6,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,45,45,5,NA,Floating,0,0,40,60,0,0,NA,Shrubs,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Arrival time not recorded. Secchi tube depth was greater than 1.2 m. Fyke logger @9:10: 21.66 degrees C, 0.45 mg/L.",0.738
39,2023-LCS-NWA-090823-003A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,4,Lepomis gibbosus,66,81,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:40:00 PM,9:54:00 AM,42.36848,-82.40214,MFN,17.4,hours,27.2,23.59,486,2.78,7.2,TRUE,NA,20.84,NA,NA,NA,NA,Hydrocharis morsus-ranae,,NA,NA,Mixed sun and cloud,10.1,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,15,60,20,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Secchi tube depth was greater than 1.2 m. Fyke logger (when fished): 21.91 degrees C, 0.28 mg/L.",0.52
40,2023-LCS-NWA-090823-003A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,5,Pomoxis nigromaculatus,58,174,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:40:00 PM,9:54:00 AM,42.36848,-82.40214,MFN,17.4,hours,27.2,23.59,486,2.78,7.2,TRUE,NA,20.84,NA,NA,NA,NA,Hydrocharis morsus-ranae,,NA,NA,Mixed sun and cloud,10.1,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,15,60,20,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Secchi tube depth was greater than 1.2 m. Fyke logger (when fished): 21.91 degrees C, 0.28 mg/L.",0.52
41,2023-LCS-NWA-090823-003A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Lepomis macrochirus,37,37,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:40:00 PM,9:54:00 AM,42.36848,-82.40214,MFN,17.4,hours,27.2,23.59,486,2.78,7.2,TRUE,NA,20.84,NA,NA,NA,NA,Hydrocharis morsus-ranae,,NA,NA,Mixed sun and cloud,10.1,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,15,60,20,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Secchi tube depth was greater than 1.2 m. Fyke logger (when fished): 21.91 degrees C, 0.28 mg/L.",0.52
42,2023-LCS-NWA-090823-003A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Lepomis sp,30,34,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:40:00 PM,9:54:00 AM,42.36848,-82.40214,MFN,17.4,hours,27.2,23.59,486,2.78,7.2,TRUE,NA,20.84,NA,NA,NA,NA,Hydrocharis morsus-ranae,,NA,NA,Mixed sun and cloud,10.1,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,15,60,20,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Secchi tube depth was greater than 1.2 m. Fyke logger (when fished): 21.91 degrees C, 0.28 mg/L.",0.52
43,2023-LCS-NWA-090823-003A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Micropterus nigricans,50,50,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:40:00 PM,9:54:00 AM,42.36848,-82.40214,MFN,17.4,hours,27.2,23.59,486,2.78,7.2,TRUE,NA,20.84,NA,NA,NA,NA,Hydrocharis morsus-ranae,,NA,NA,Mixed sun and cloud,10.1,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,15,60,20,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Secchi tube depth was greater than 1.2 m. Fyke logger (when fished): 21.91 degrees C, 0.28 mg/L.",0.52
44,2023-LCS-NWA-090823-003A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Amia ocellicauda,464,464,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,4:40:00 PM,9:54:00 AM,42.36848,-82.40214,MFN,17.4,hours,27.2,23.59,486,2.78,7.2,TRUE,NA,20.84,NA,NA,NA,NA,Hydrocharis morsus-ranae,,NA,NA,Mixed sun and cloud,10.1,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,15,60,20,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,"Secchi tube depth was greater than 1.2 m. Fyke logger (when fished): 21.91 degrees C, 0.28 mg/L.",0.52
45,2023-LCS-NWA-090823-004A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Lepomis gibbosus,84,84,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:07:00 PM,10:21:00 AM,42.36789,-82.40285,MFN,17.23,hours,26.4,22.085,464.7,2.33,7.16,TRUE,NA,10.5,NA,NA,NA,NA,Nymphaea odorata ssp. odorata,,NA,NA,Cloudy,5.9,SW,getting windy!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth was greater than 1.2 m.,1.17
46,2023-LCS-NWA-090823-004A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,2,Pomoxis nigromaculatus,114,225,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:07:00 PM,10:21:00 AM,42.36789,-82.40285,MFN,17.23,hours,26.4,22.085,464.7,2.33,7.16,TRUE,NA,10.5,NA,NA,NA,NA,Nymphaea odorata ssp. odorata,,NA,NA,Cloudy,5.9,SW,getting windy!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth was greater than 1.2 m.,1.17
47,2023-LCS-NWA-090823-004A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,2,Umbra limi,47,47,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:07:00 PM,10:21:00 AM,42.36789,-82.40285,MFN,17.23,hours,26.4,22.085,464.7,2.33,7.16,TRUE,NA,10.5,NA,NA,NA,NA,Nymphaea odorata ssp. odorata,,NA,NA,Cloudy,5.9,SW,getting windy!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth was greater than 1.2 m.,1.17
48,2023-LCS-NWA-090823-004A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Ameiurus melas,294,294,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:07:00 PM,10:21:00 AM,42.36789,-82.40285,MFN,17.23,hours,26.4,22.085,464.7,2.33,7.16,TRUE,NA,10.5,NA,NA,NA,NA,Nymphaea odorata ssp. odorata,,NA,NA,Cloudy,5.9,SW,getting windy!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,60,30,5,NA,Floating,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth was greater than 1.2 m.,1.17
49,2023-LCS-NWA-090823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,17,Lepomis gibbosus,84,134,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:20:00 PM,10:53:00 AM,42.36626,-82.4038,MFN,17.55,hours,26.7,21.61,438.7,1.3,7.08,TRUE,NA,13.67,NA,NA,NA,NA,Nymphaea odorata ssp. odorata,,NA,NA,Cloudy,9.1,SW,breezy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,70,20,5,NA,Floating,0,0,80,20,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth was greater than 1.2 m. Turtle bycatch - details on turtle log.,0.88
50,2023-LCS-NWA-090823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,2,Lepomis macrochirus,99,99,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:20:00 PM,10:53:00 AM,42.36626,-82.4038,MFN,17.55,hours,26.7,21.61,438.7,1.3,7.08,TRUE,NA,13.67,NA,NA,NA,NA,Nymphaea odorata ssp. odorata,,NA,NA,Cloudy,9.1,SW,breezy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,70,20,5,NA,Floating,0,0,80,20,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth was greater than 1.2 m. Turtle bycatch - details on turtle log.,0.88
51,2023-LCS-NWA-090823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,4,Micropterus nigricans,61,193,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:20:00 PM,10:53:00 AM,42.36626,-82.4038,MFN,17.55,hours,26.7,21.61,438.7,1.3,7.08,TRUE,NA,13.67,NA,NA,NA,NA,Nymphaea odorata ssp. odorata,,NA,NA,Cloudy,9.1,SW,breezy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,70,20,5,NA,Floating,0,0,80,20,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth was greater than 1.2 m. Turtle bycatch - details on turtle log.,0.88
52,2023-LCS-NWA-090823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Umbra limi,38,38,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:20:00 PM,10:53:00 AM,42.36626,-82.4038,MFN,17.55,hours,26.7,21.61,438.7,1.3,7.08,TRUE,NA,13.67,NA,NA,NA,NA,Nymphaea odorata ssp. odorata,,NA,NA,Cloudy,9.1,SW,breezy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,70,20,5,NA,Floating,0,0,80,20,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth was greater than 1.2 m. Turtle bycatch - details on turtle log.,0.88
53,2023-LCS-NWA-090823-005A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,2,Amia ocellicauda,407,410,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:20:00 PM,10:53:00 AM,42.36626,-82.4038,MFN,17.55,hours,26.7,21.61,438.7,1.3,7.08,TRUE,NA,13.67,NA,NA,NA,NA,Nymphaea odorata ssp. odorata,,NA,NA,Cloudy,9.1,SW,breezy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,70,20,5,NA,Floating,0,0,80,20,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth was greater than 1.2 m. Turtle bycatch - details on turtle log.,0.88
54,2023-LCS-NWA-090823-006A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,3,Amia ocellicauda,388,576,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:44:00 PM,11:34:00 AM,42.3645,-82.40466,MFN,17.83,hours,26.3,23.16,463.2,5.44,7.3,TRUE,NA,12.89,NA,NA,NA,NA,Ceratophyllum demersum,,NA,NA,Cloudy,4.2,SW,breezy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,15,70,10,NA,Submerged,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth greater than 1.2 m. Departure time not recorded.,1.15
55,2023-LCS-NWA-090823-006A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Lepomis macrochirus,179,179,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:44:00 PM,11:34:00 AM,42.3645,-82.40466,MFN,17.83,hours,26.3,23.16,463.2,5.44,7.3,TRUE,NA,12.89,NA,NA,NA,NA,Ceratophyllum demersum,,NA,NA,Cloudy,4.2,SW,breezy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,15,70,10,NA,Submerged,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth greater than 1.2 m. Departure time not recorded.,1.15
56,2023-LCS-NWA-090823-006A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,6,Lepomis gibbosus,113,141,2023,,9-Aug-23,9,8,10-Aug-23,St. Clair NWA - East Cell SCU,5:44:00 PM,11:34:00 AM,42.3645,-82.40466,MFN,17.83,hours,26.3,23.16,463.2,5.44,7.3,TRUE,NA,12.89,NA,NA,NA,NA,Ceratophyllum demersum,,NA,NA,Cloudy,4.2,SW,breezy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,15,70,10,NA,Submerged,0,0,95,5,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening",East cell,,Secchi tube depth greater than 1.2 m. Departure time not recorded.,1.15
57,2023-LCS-NWA-100823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,1,Lepomis gibbosus,69,69,2023,,10-Aug-23,10,8,11-Aug-23,St. Clair NWA - East Cell SCU,1:54:00 PM,9:23:00 AM,42.3778,-82.40118,MFN,19.48,hours,29.4,23.19,403.4,3.36,7.7,TRUE,NA,10.37,NA,NA,NA,NA,Ceratophyllum demersum,,NA,NA,Mixed sun and cloud,2.9,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,20,70,5,NA,Submerged,5,0,50,45,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","East cell, along berm near garage",,"Secchi depth was greater than 1.2 m. Fyke logger: 22.06 degrees C, 0.14 mg/L. Depth to solid bottom - BUT lots of unconsolidated substrate above.",1.782
58,2023-LCS-NWA-100823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,4,Lepomis sp,29,35,2023,,10-Aug-23,10,8,11-Aug-23,St. Clair NWA - East Cell SCU,1:54:00 PM,9:23:00 AM,42.3778,-82.40118,MFN,19.48,hours,29.4,23.19,403.4,3.36,7.7,TRUE,NA,10.37,NA,NA,NA,NA,Ceratophyllum demersum,,NA,NA,Mixed sun and cloud,2.9,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,20,70,5,NA,Submerged,5,0,50,45,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","East cell, along berm near garage",,"Secchi depth was greater than 1.2 m. Fyke logger: 22.06 degrees C, 0.14 mg/L. Depth to solid bottom - BUT lots of unconsolidated substrate above.",1.782
59,2023-LCS-NWA-100823-001A,2023 Lake Chubsucker - St. Clair NWA,2023-LCS-NWA-,1,5,Pomoxis nigromaculatus,64,232,2023,,10-Aug-23,10,8,11-Aug-23,St. Clair NWA - East Cell SCU,1:54:00 PM,9:23:00 AM,42.3778,-82.40118,MFN,19.48,hours,29.4,23.19,403.4,3.36,7.7,TRUE,NA,10.37,NA,NA,NA,NA,Ceratophyllum demersum,,NA,NA,Mixed sun and cloud,2.9,SW,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,ND,5,20,70,5,NA,Submerged,5,0,50,45,0,0,NA,Herbaceous,,"Mini Fyke Net: (SAR) 1/8"" mesh, two 2'x4' box, two 2' hoops, 2'x25' lead, 2'x15' wings, 3"" winker opening","East cell, along berm near garage",,"Secchi depth was greater than 1.2 m. Fyke logger: 22.06 degrees C, 0.14 mg/L. Depth to solid bottom - BUT lots of unconsolidated substrate above.",1.782
